,db_path,generated_sql,gold_sql,question,isCorrect
4144,spider_data/database/film_rank/film_rank.sqlite,"SELECT Studio
FROM film
GROUP BY Studio
HAVING COUNT(Film_ID) >= 2;",SELECT Studio FROM film GROUP BY Studio HAVING COUNT(*)  >=  2,List the names of studios that have at least two films.,True
4145,spider_data/database/film_rank/film_rank.sqlite,SELECT Studio FROM film GROUP BY Studio HAVING COUNT(*) >= 2,SELECT Studio FROM film GROUP BY Studio HAVING COUNT(*)  >=  2,What are the names of studios that have made two or more films?,True
4146,spider_data/database/film_rank/film_rank.sqlite,SELECT Title FROM film WHERE Film_ID NOT IN (SELECT Film_ID FROM film_market_estimation);,SELECT Title FROM film WHERE Film_ID NOT IN (SELECT Film_ID FROM film_market_estimation),List the title of films that do not have any market estimation.,True
4147,spider_data/database/film_rank/film_rank.sqlite,SELECT Title FROM film WHERE Film_ID NOT IN (SELECT Film_ID FROM film_market_estimation);,SELECT Title FROM film WHERE Film_ID NOT IN (SELECT Film_ID FROM film_market_estimation),What are the titles of films that do not have a film market estimation?,True
4148,spider_data/database/film_rank/film_rank.sqlite,"SELECT Studio
FROM film
WHERE Director IN ('Nicholas Meyer', 'Walter Hill')
GROUP BY Studio;","SELECT Studio FROM film WHERE Director  =  ""Nicholas Meyer"" INTERSECT SELECT Studio FROM film WHERE Director  =  ""Walter Hill""","Show the studios that have produced films with director ""Nicholas Meyer"" and ""Walter Hill"".",True
4149,spider_data/database/film_rank/film_rank.sqlite,"SELECT Studio
FROM film
WHERE Director IN ('Nicholas Meyer', 'Walter Hill')
GROUP BY Studio
HAVING COUNT(DISTINCT Director) = 2;","SELECT Studio FROM film WHERE Director  =  ""Nicholas Meyer"" INTERSECT SELECT Studio FROM film WHERE Director  =  ""Walter Hill""",What are the names of studios that have produced films with both Nicholas Meyer and Walter Hill?,True
4150,spider_data/database/film_rank/film_rank.sqlite,"SELECT Title, Studio FROM film WHERE Studio LIKE '%Universal%'","SELECT title ,  Studio FROM film WHERE Studio LIKE ""%Universal%""","Find the titles and studios of the films that are produced by some film studios that contained the word ""Universal"".",True
4151,spider_data/database/film_rank/film_rank.sqlite,"SELECT Title, Studio 
FROM film 
WHERE Studio LIKE '%Universal%';","SELECT title ,  Studio FROM film WHERE Studio LIKE ""%Universal%""","What are the titles and studios of films that have been produced by a studio whose name contains ""Universal""?",True
4152,spider_data/database/film_rank/film_rank.sqlite,"SELECT Studio
FROM film
WHERE Director != 'Walter Hill';","SELECT Studio FROM film EXCEPT SELECT Studio FROM film WHERE Director  =  ""Walter Hill""","Show the studios that have not produced films with director ""Walter Hill"".",False
4153,spider_data/database/film_rank/film_rank.sqlite,"SELECT Studio
FROM film
WHERE Director != 'Walter Hill';","SELECT Studio FROM film EXCEPT SELECT Studio FROM film WHERE Director  =  ""Walter Hill""",Which studios have never worked with the director Walter Hill?,False
4154,spider_data/database/film_rank/film_rank.sqlite,"SELECT Studio
FROM film
GROUP BY Studio
HAVING AVG(Gross_in_dollar) > 4500000;",SELECT Studio FROM film GROUP BY Studio HAVING avg(Gross_in_dollar)  >=  4500000,List the studios which average gross is above 4500000.,True
4155,spider_data/database/film_rank/film_rank.sqlite,SELECT Studio FROM film GROUP BY Studio HAVING AVG(Gross_in_dollar) > 4500000;,SELECT Studio FROM film GROUP BY Studio HAVING avg(Gross_in_dollar)  >=  4500000,Which studios have an average gross of over 4500000?,True
4156,spider_data/database/film_rank/film_rank.sqlite,"SELECT f.Title
FROM film f
JOIN film_market_estimation fme ON f.Film_ID = fme.Film_ID
ORDER BY fme.High_Estimate DESC
LIMIT 1;",SELECT t1.title FROM film AS T1 JOIN film_market_estimation AS T2  ON T1.Film_ID  =  T2.Film_ID ORDER BY high_estimate DESC LIMIT 1,What is the title of the film that has the highest high market estimation.,True
4157,spider_data/database/film_rank/film_rank.sqlite,SELECT f.Title FROM film f JOIN film_market_estimation fme ON f.Film_ID = fme.Film_ID ORDER BY fme.High_Estimate DESC LIMIT 1,SELECT t1.title FROM film AS T1 JOIN film_market_estimation AS T2  ON T1.Film_ID  =  T2.Film_ID ORDER BY high_estimate DESC LIMIT 1,Return the title of the film with the highest high estimate?,True
4158,spider_data/database/film_rank/film_rank.sqlite,"SELECT Title, Director FROM film WHERE Film_ID NOT IN (SELECT Film_ID FROM film_market_estimation WHERE Market_ID = (SELECT Market_ID FROM market WHERE Country = 'China'))","SELECT title ,  director FROM film WHERE film_id NOT IN (SELECT film_id FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.market_id  =  T2.Market_ID WHERE country  =  'China')",What are the titles and directors of the films were never presented in China?,True
4159,spider_data/database/film_rank/film_rank.sqlite,"SELECT f.Title, f.Director
FROM film f
LEFT JOIN film_market_estimation fme ON f.Film_ID = fme.Film_ID
JOIN market m ON fme.Market_ID = m.Market_ID
WHERE m.Country != 'China';","SELECT title ,  director FROM film WHERE film_id NOT IN (SELECT film_id FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.market_id  =  T2.Market_ID WHERE country  =  'China')",Return the titles and directors of films that were never in the market of China.,False
4160,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(*) AS Total_Calendar_Items FROM Ref_Calendar;,SELECT count(*) FROM Ref_calendar,How many calendar items do we have?,False
4161,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(*) AS Total_Calendar_Items FROM Ref_Calendar;,SELECT count(*) FROM Ref_calendar,Count the number of all the calendar items.,False
4162,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Calendar_Date, Day_Number FROM Ref_Calendar;","SELECT calendar_date ,  day_Number FROM Ref_calendar",Show all calendar dates and day Numbers.,True
4163,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Calendar_Date, Day_Number FROM Ref_Calendar;","SELECT calendar_date ,  day_Number FROM Ref_calendar",What are all the calendar dates and day Numbers?,True
4164,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(*) AS Number_of_Document_Types FROM Ref_Document_Types;,SELECT count(*) FROM Ref_document_types,Show the number of document types.,False
4165,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(*) AS Number_of_Document_Types FROM Ref_Document_Types;,SELECT count(*) FROM Ref_document_types,How many document types are there?,False
4166,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Document_Type_Code, Document_Type_Name FROM Ref_Document_Types;","SELECT document_type_code ,  document_type_name FROM Ref_document_types",List all document type codes and document type names.,True
4167,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Document_Type_Code, Document_Type_Name FROM Ref_Document_Types;","SELECT document_type_code ,  document_type_name FROM Ref_document_types",What are all the document type codes and document type names?,True
4168,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Document_Type_Name, Document_Type_Description 
FROM Ref_Document_Types 
WHERE Document_Type_Code = 'RV';","SELECT document_type_name ,  document_type_description FROM Ref_document_types WHERE document_type_code  =  ""RV""",What is the name and description for document type code RV?,True
4169,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Document_Type_Name, Document_Type_Description 
FROM Ref_Document_Types 
WHERE Document_Type_Code = 'RV';","SELECT document_type_name ,  document_type_description FROM Ref_document_types WHERE document_type_code  =  ""RV""",Give me the name and description of the document type code RV.,True
4170,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Document_Type_Code 
FROM Ref_Document_Types 
WHERE Document_Type_Name = 'Paper';","SELECT document_type_code FROM Ref_document_types WHERE document_type_name  =  ""Paper""","What is the document type code for document type ""Paper""?",True
4171,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Document_Type_Code FROM Ref_Document_Types WHERE Document_Type_Name = 'Paper',"SELECT document_type_code FROM Ref_document_types WHERE document_type_name  =  ""Paper""","Find the code of the document type ""Paper"".",True
4172,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT COUNT(*) 
FROM All_Documents 
WHERE Document_Type_Code IN ('CV', 'BK');","SELECT count(*) FROM All_documents WHERE document_type_code  =  ""CV"" OR document_type_code  =  ""BK""",Show the number of documents with document type code CV or BK.,False
4173,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT COUNT(*) 
FROM All_Documents 
WHERE Document_Type_Code IN ('CV', 'BK');","SELECT count(*) FROM All_documents WHERE document_type_code  =  ""CV"" OR document_type_code  =  ""BK""",How many documents have document type code CV or BK?,False
4174,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Date_Stored 
FROM All_Documents 
WHERE Document_Name = 'Marry CV';","SELECT date_stored FROM All_documents WHERE Document_name  =  ""Marry CV""","What is the date when the document ""Marry CV"" was stored?",True
4175,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Date_Stored 
FROM All_Documents 
WHERE Document_Name = 'Marry CV';","SELECT date_stored FROM All_documents WHERE Document_name  =  ""Marry CV""","When was the document named ""Marry CV"" stored? Give me the date.",True
4176,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    a.Document_ID, 
    r.Day_Number, 
    r.Calendar_Date
FROM 
    All_Documents a
JOIN 
    Ref_Calendar r ON a.Date_Stored::date = r.Calendar_Date::date;
Execution failed on sql 'SELECT 
    a.Document_ID, 
    r.Day_Number, 
    r.Calendar_Date
FROM 
    All_Documents a
JOIN 
    Ref_Calendar r ON a.Date_Stored::date = r.Calendar_Date::date;': unrecognized token: "":""","SELECT T2.day_Number ,  T1.Date_Stored FROM All_documents AS T1 JOIN Ref_calendar AS T2 ON T1.date_stored  =  T2.calendar_date",What is the day Number and date of all the documents?,False
4177,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    d.Date_Stored AS Document_Date,
    r.Day_Number AS Day_Number
FROM 
    All_Documents d
JOIN 
    Ref_Calendar r ON DATE(d.Date_Stored) = r.Calendar_Date;","SELECT T2.day_Number ,  T1.Date_Stored FROM All_documents AS T1 JOIN Ref_calendar AS T2 ON T1.date_stored  =  T2.calendar_date",Return the day Number and stored date for all the documents.,False
4178,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Document_Type_Name FROM Ref_Document_Types WHERE Document_Type_Code = (SELECT Document_Type_Code FROM All_Documents WHERE Document_Name = 'How to read a book'),"SELECT T2.document_type_name FROM All_documents AS T1 JOIN Ref_document_types AS T2 ON T1.document_type_code  =  T2.document_type_code WHERE T1.document_name  =  ""How to read a book""","What is the document type name for the document with name ""How to read a book""?",True
4179,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Document_Type_Name
FROM Ref_Document_Types
WHERE Document_Type_Code = (
    SELECT Document_Type_Code
    FROM All_Documents
    WHERE Document_Name = 'How to read a book'
);","SELECT T2.document_type_name FROM All_documents AS T1 JOIN Ref_document_types AS T2 ON T1.document_type_code  =  T2.document_type_code WHERE T1.document_name  =  ""How to read a book""","Find the document type name of the document named ""How to read a book"".",True
4180,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(*) AS Number_of_Locations FROM Ref_Locations;,SELECT count(*) FROM Ref_locations,Show the number of locations.,False
4181,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(Location_Code) AS Number_of_Locations FROM Ref_Locations;,SELECT count(*) FROM Ref_locations,How many locations are listed in the database?,False
4182,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Location_Code, Location_Name FROM Ref_Locations;","SELECT location_code ,  location_name FROM Ref_locations",List all location codes and location names.,True
4183,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Location_Code, Location_Name FROM Ref_Locations;","SELECT location_code ,  location_name FROM Ref_locations",What are all the location codes and location names?,True
4184,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    Ref_Locations.Location_Name,
    Ref_Locations.Location_Description
FROM 
    Ref_Locations
WHERE 
    Ref_Locations.Location_Code = 'x';","SELECT location_name ,  location_description FROM Ref_locations WHERE location_code  =  ""x""",What are the name and description for location code x?,True
4185,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Location_Name, Location_Description FROM Ref_Locations WHERE Location_Code = 'x';","SELECT location_name ,  location_description FROM Ref_locations WHERE location_code  =  ""x""",Give me the name and description of the location with code x.,True
4186,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Location_Code FROM Ref_Locations WHERE Location_Name = 'Canada';,"SELECT location_code FROM Ref_locations WHERE location_name  =  ""Canada""","What is the location code for the country ""Canada""?",True
4187,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Location_Code FROM Ref_Locations WHERE Location_Name = 'Canada';,"SELECT location_code FROM Ref_locations WHERE location_name  =  ""Canada""","Show the location code of the country ""Canada"".",True
4188,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(*) AS Number_of_Roles FROM Roles;,SELECT count(*) FROM ROLES,How many roles are there?,False
4189,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(*) AS Total_Roles FROM Roles;,SELECT count(*) FROM ROLES,Count the total number of roles listed.,False
4190,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Code, Role_Name, Role_Description
FROM Roles;","SELECT role_code ,  role_name ,  role_description FROM ROLES","List all role codes, role names, and role descriptions.",True
4191,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Code, Role_Name, Role_Description
FROM Roles;","SELECT role_code ,  role_name ,  role_description FROM ROLES","What are all the role codes, role names, and role descriptions?",True
4192,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Name, Role_Description FROM Roles WHERE Role_Code = 'MG';","SELECT role_name ,  role_description FROM ROLES WHERE role_code  =  ""MG""","What are the name and description for role code ""MG""?",True
4193,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Name, Role_Description 
FROM Roles 
WHERE Role_Code = 'MG';","SELECT role_name ,  role_description FROM ROLES WHERE role_code  =  ""MG""","Find the name and description of the role with code ""MG"".",True
4194,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Description 
FROM Roles 
WHERE Role_Name = 'Proof Reader';","SELECT role_description FROM ROLES WHERE role_name  =  ""Proof Reader""","Show the description for role name ""Proof Reader"".",True
4195,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Role_Description FROM Roles WHERE Role_Name = 'Proof Reader';,"SELECT role_description FROM ROLES WHERE role_name  =  ""Proof Reader""","What is the description of the role named ""Proof Reader""?",True
4196,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(Employee_ID) AS Total_Employees FROM Employees;,SELECT count(*) FROM Employees,How many employees do we have?,False
4197,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT COUNT(*) AS Number_of_Employees FROM Employees;,SELECT count(*) FROM Employees,Find the number of employees we have.,False
4198,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Employee_Name, Role_Code, Date_of_Birth FROM Employees WHERE Employee_Name = 'Armani';","SELECT employee_name ,  role_code ,  date_of_birth FROM Employees WHERE employee_Name  =  'Armani'","Show the name, role code, and date of birth for the employee with name 'Armani'.",True
4199,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Employee_Name, Role_Code, Date_of_Birth 
FROM Employees 
WHERE Employee_Name = 'Armani';","SELECT employee_name ,  role_code ,  date_of_birth FROM Employees WHERE employee_Name  =  'Armani'","What are the name, role code, and date of birth of the employee named 'Armani'?",True
4200,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Employee_ID FROM Employees WHERE Employee_Name = 'Ebba';,"SELECT employee_ID FROM Employees WHERE employee_name  =  ""Ebba""",What is the id for the employee called Ebba?,True
4201,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Employee_ID FROM Employees WHERE Employee_Name = 'Ebba';,"SELECT employee_ID FROM Employees WHERE employee_name  =  ""Ebba""",Show the id of the employee named Ebba.,True
4202,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Employee_Name 
FROM Employees 
WHERE Role_Code = 'HR';","SELECT employee_name FROM Employees WHERE role_code  =  ""HR""","Show the names of all the employees with role ""HR"".",True
4203,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Employee_Name
FROM Employees
WHERE Role_Code = 'HR';","SELECT employee_name FROM Employees WHERE role_code  =  ""HR""","Which employees have the role with code ""HR""? Find their names.",True
4204,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Code, COUNT(Employee_ID) AS Number_of_Employees
FROM Employees
GROUP BY Role_Code;","SELECT role_code ,  count(*) FROM Employees GROUP BY role_code",Show all role codes and the number of employees in each role.,False
4205,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Roles.Role_Code, COUNT(Employees.Employee_ID) AS Number_of_Employees
FROM Employees
JOIN Roles ON Employees.Role_Code = Roles.Role_Code
GROUP BY Roles.Role_Code;","SELECT role_code ,  count(*) FROM Employees GROUP BY role_code",What is the code of each role and the number of employees in each role?,False
4206,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Code 
FROM Employees 
GROUP BY Role_Code 
ORDER BY COUNT(*) DESC 
LIMIT 1;",SELECT role_code FROM Employees GROUP BY role_code ORDER BY count(*) DESC LIMIT 1,What is the role code with the largest number of employees?,True
4207,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Code 
FROM Employees 
GROUP BY Role_Code 
ORDER BY COUNT(Employee_ID) DESC 
LIMIT 1;",SELECT role_code FROM Employees GROUP BY role_code ORDER BY count(*) DESC LIMIT 1,Find the code of the role that have the most employees.,True
4208,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Code
FROM Employees
GROUP BY Role_Code
HAVING COUNT(Employee_ID) >= 3;",SELECT role_code FROM Employees GROUP BY role_code HAVING count(*)  >=  3,Show all role codes with at least 3 employees.,True
4209,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Code 
FROM Employees 
GROUP BY Role_Code 
HAVING COUNT(Employee_ID) >= 3;",SELECT role_code FROM Employees GROUP BY role_code HAVING count(*)  >=  3,What are the roles with three or more employees? Give me the role codes.,True
4210,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Role_Code 
FROM Employees 
GROUP BY Role_Code 
ORDER BY COUNT(*) ASC 
LIMIT 1;",SELECT role_code FROM Employees GROUP BY role_code ORDER BY count(*) ASC LIMIT 1,Show the role code with the least employees.,True
4211,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Role_Code FROM Employees GROUP BY Role_Code ORDER BY COUNT(*) ASC LIMIT 1;,SELECT role_code FROM Employees GROUP BY role_code ORDER BY count(*) ASC LIMIT 1,What is the role with the smallest number of employees? Find the role codes.,True
4212,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT r.Role_Name, r.Role_Description
FROM Employees e
JOIN Roles r ON e.Role_Code = r.Role_Code
WHERE e.Employee_Name = 'Ebba'","SELECT T2.role_name ,  T2.role_description FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T1.employee_name  =  ""Ebba""",What is the role name and role description for employee called Ebba?,True
4213,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT r.Role_Name, r.Role_Description
FROM Employees e
JOIN Roles r ON e.Role_Code = r.Role_Code
WHERE e.Employee_Name = 'Ebba';","SELECT T2.role_name ,  T2.role_description FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T1.employee_name  =  ""Ebba""",Show the name and description of the role played by the employee named Ebba.,True
4214,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT Employee_Name FROM Employees WHERE Role_Code = (SELECT Role_Code FROM Roles WHERE Role_Name = 'Editor'),"SELECT T1.employee_name FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Editor""",Show the names of employees with role name Editor.,True
4215,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Employee_Name
FROM Employees
WHERE Role_Code = (
    SELECT Role_Code
    FROM Roles
    WHERE Role_Name = 'Editor'
);","SELECT T1.employee_name FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Editor""","Find the names of all the employees whose the role name is ""Editor"".",True
4216,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Employee_ID 
FROM Employees 
WHERE Role_Code IN ('HR', 'MG');","SELECT T1.employee_id FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Human Resource"" OR T2.role_name  =  ""Manager""","Show the employee ids for all employees with role name ""Human Resource"" or ""Manager"".",True
4217,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Employee_ID 
FROM Employees 
WHERE Role_Code IN (SELECT Role_Code FROM Roles WHERE Role_Name = 'Human Resource' OR Role_Name = 'Manager');","SELECT T1.employee_id FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Human Resource"" OR T2.role_name  =  ""Manager""","What are the employee ids of the employees whose role name is ""Human Resource"" or ""Manager""?",True
4218,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,SELECT DISTINCT Location_Code FROM Document_Locations;,SELECT DISTINCT location_code FROM Document_locations,What are the different location codes for documents?,True
4219,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT DISTINCT Location_Code
FROM Document_Locations;",SELECT DISTINCT location_code FROM Document_locations,Give me all the distinct location codes for documents.,True
4220,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Ref_Locations.Location_Name 
FROM All_Documents 
JOIN Document_Locations ON All_Documents.Document_ID = Document_Locations.Document_ID 
JOIN Ref_Locations ON Document_Locations.Location_Code = Ref_Locations.Location_Code 
WHERE All_Documents.Document_Name = 'Robin CV';","SELECT T3.location_name FROM All_documents AS T1 JOIN Document_locations AS T2 ON T1.document_id  =  T2.document_id JOIN Ref_locations AS T3 ON T2.location_code  =  T3.location_code WHERE T1.document_name  =  ""Robin CV""","Show the location name for document ""Robin CV"".",True
4221,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT r.Location_Name
FROM Ref_Locations r
JOIN Document_Locations dl ON r.Location_Code = dl.Location_Code
JOIN All_Documents ad ON dl.Document_ID = ad.Document_ID
WHERE ad.Document_Name = 'Robin CV';","SELECT T3.location_name FROM All_documents AS T1 JOIN Document_locations AS T2 ON T1.document_id  =  T2.document_id JOIN Ref_locations AS T3 ON T2.location_code  =  T3.location_code WHERE T1.document_name  =  ""Robin CV""","What is the location name of the document ""Robin CV""?",True
4222,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    dl.Location_Code,
    dl.Date_in_Location_From AS Starting_Date,
    dl.Date_in_Locaton_To AS Ending_Date
FROM 
    Document_Locations dl","SELECT location_code ,  date_in_location_from ,  date_in_locaton_to FROM Document_locations","Show the location code, the starting date and ending data in that location for all the documents.",False
4223,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    dl.Document_ID,
    l.Location_Code,
    dl.Date_in_Location_From AS Starting_Date,
    dl.Date_in_Locaton_To AS Ending_Date
FROM 
    Document_Locations dl
JOIN 
    Ref_Locations l ON dl.Location_Code = l.Location_Code;","SELECT location_code ,  date_in_location_from ,  date_in_locaton_to FROM Document_locations","What are each document's location code, and starting date and ending data in that location?",False
4224,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT dl.Date_in_Location_From, dl.Date_in_Locaton_To
FROM All_Documents ad
JOIN Document_Locations dl ON ad.Document_ID = dl.Document_ID
WHERE ad.Document_Name = 'Robin CV';","SELECT T1.date_in_location_from ,  T1.date_in_locaton_to FROM Document_locations AS T1 JOIN All_documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Robin CV""","What is ""the date in location from"" and ""the date in location to"" for the document with name ""Robin CV""?",True
4225,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    dl.Date_in_Location_From AS Starting_Date,
    dl.Date_in_Locaton_To AS Ending_Date,
    l.Location_Name AS Location
FROM 
    All_Documents ad
JOIN 
    Document_Locations dl ON ad.Document_ID = dl.Document_ID
JOIN 
    Ref_Locations l ON dl.Location_Code = l.Location_Code
WHERE 
    ad.Document_Name = 'Robin CV';","SELECT T1.date_in_location_from ,  T1.date_in_locaton_to FROM Document_locations AS T1 JOIN All_documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Robin CV""","Find the starting date and ending data in location for the document named ""Robin CV"".",False
4226,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT Ref_Locations.Location_Code, COUNT(All_Documents.Document_ID) AS Number_of_Documents
FROM Document_Locations
JOIN Ref_Locations ON Document_Locations.Location_Code = Ref_Locations.Location_Code
JOIN All_Documents ON Document_Locations.Document_ID = All_Documents.Document_ID
GROUP BY Ref_Locations.Location_Code;","SELECT location_code ,  count(*) FROM Document_locations GROUP BY location_code",Show the location codes and the number of documents in each location.,False
4227,spider_data/database/cre_Doc_Tracking_DB/cre_Doc_Tracking_DB.sqlite,"SELECT 
    Ref_Locations.Location_Code,
    COUNT(All_Documents.Document_ID) AS Number_of_Documents
FROM 
    Document_Locations
JOIN 
    Ref_Locations ON Document_Locations.Location_Code = Ref_Locations.Location_Code
JOIN 
    All_Documents ON Document_Locations.Document_ID = All_Documents.Document_ID
GROUP BY 
    Ref_Locations.Location_Code;","SELECT location_code ,  count(*) FROM Document_locations GROUP BY location_code",What is the code of each location and the number of documents in that location?,False
