,db_path,generated_sql,gold_sql,question,isCorrect
4466,spider_data/database/network_2/network_2.sqlite,"SELECT p.name AS PersonName, pf.friend AS FriendName, pf.year AS Year FROM Person p JOIN PersonFriend pf ON p.name = pf.name WHERE pf.friend IN (     SELECT name     FROM Person     WHERE age > (         SELECT AVG(age)         FROM Person     ) );","SELECT DISTINCT T2.name ,  T2.friend ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.age  >  (SELECT avg(age) FROM person)",Who has friends that are older than the average age? Print their friends and their ages as well,False
4467,spider_data/database/network_2/network_2.sqlite,"SELECT P.name, PF.friend, P.age FROM Person P JOIN PersonFriend PF ON P.name = PF.name WHERE P.age > (SELECT AVG(age) FROM Person)","SELECT DISTINCT T2.name ,  T2.friend ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.age  >  (SELECT avg(age) FROM person)","Whare the names, friends, and ages of all people who are older than the average age of a person?",False
4468,spider_data/database/network_2/network_2.sqlite,SELECT name FROM PersonFriend WHERE name = 'Zach' ORDER BY year DESC LIMIT 1;,SELECT friend FROM PersonFriend WHERE name =  'Zach' AND YEAR  =  (SELECT max(YEAR) FROM PersonFriend WHERE name =  'Zach'),Who is the friend of Zach with longest year relationship?,False
4469,spider_data/database/network_2/network_2.sqlite,"SELECT T2.name, MAX(T2.year) as duration FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name = T2.friend WHERE T1.name = 'Zach' ```
Execution failed on sql 'SELECT T2.name, MAX(T2.year) as duration FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name = T2.friend WHERE T1.name = 'Zach' ```': unrecognized token: ""```""",SELECT friend FROM PersonFriend WHERE name =  'Zach' AND YEAR  =  (SELECT max(YEAR) FROM PersonFriend WHERE name =  'Zach'),Which friend of Zach has the longest-lasting friendship?,False
4470,spider_data/database/network_2/network_2.sqlite,SELECT P.age FROM Person AS P JOIN PersonFriend AS PF ON P.name = PF.friend WHERE PF.name = 'Zach' AND PF.year = (SELECT MAX(year) FROM PersonFriend WHERE name = 'Zach'),SELECT T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T2.name =  'Zach' AND T2.year  =  (SELECT max(YEAR) FROM PersonFriend WHERE name =  'Zach'),What is the age of the friend of Zach with longest year relationship?,True
4471,spider_data/database/network_2/network_2.sqlite,"SELECT T2.age  FROM Person AS T1  JOIN PersonFriend AS T2 ON T1.name = T2.friend  WHERE T1.name = 'Zach'  ORDER BY T2.year DESC  LIMIT 1;
Execution failed on sql 'SELECT T2.age  FROM Person AS T1  JOIN PersonFriend AS T2 ON T1.name = T2.friend  WHERE T1.name = 'Zach'  ORDER BY T2.year DESC  LIMIT 1;': no such column: T2.age",SELECT T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T2.name =  'Zach' AND T2.year  =  (SELECT max(YEAR) FROM PersonFriend WHERE name =  'Zach'),What are the ages of all of Zach's friends who are in the longest relationship?,False
4472,spider_data/database/network_2/network_2.sqlite,"SELECT p.name FROM Person AS p JOIN PersonFriend AS pf ON p.name = pf.friend WHERE pf.name = 'Alice' ORDER BY pf.year ASC LIMIT 1; ```
Execution failed on sql 'SELECT p.name FROM Person AS p JOIN PersonFriend AS pf ON p.name = pf.friend WHERE pf.name = 'Alice' ORDER BY pf.year ASC LIMIT 1; ```': You can only execute one statement at a time.",SELECT name FROM PersonFriend WHERE friend =  'Alice' AND YEAR  =  (SELECT min(YEAR) FROM PersonFriend WHERE friend =  'Alice'),Find the name of persons who are friends with Alice for the shortest years.,False
4473,spider_data/database/network_2/network_2.sqlite,SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name = T2.friend AND T1.gender = 'female' WHERE T1.name = 'Alice' ORDER BY T2.year ASC LIMIT 1;,SELECT name FROM PersonFriend WHERE friend =  'Alice' AND YEAR  =  (SELECT min(YEAR) FROM PersonFriend WHERE friend =  'Alice'),What are the names of all people who are friends with Alice for the shortest amount of time?,True
4474,spider_data/database/network_2/network_2.sqlite,"SELECT P.name, P.age, P.job  FROM Person AS P JOIN PersonFriend AS PF ON P.name = PF.friend WHERE PF.year = (SELECT MAX(year) FROM PersonFriend WHERE name = 'Alice');","SELECT T1.name ,  T1.age ,  T1.job FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend =  'Alice' AND T2.year  =  (SELECT max(YEAR) FROM PersonFriend WHERE friend =  'Alice')","Find the name, age, and job title of persons who are friends with Alice for the longest years.",False
4475,spider_data/database/network_2/network_2.sqlite,"SELECT p.name, p.age, p.job FROM Person p JOIN PersonFriend pf ON p.name = pf.friend WHERE pf.name = 'Alice' AND pf.year = (SELECT MAX(year) FROM PersonFriend WHERE name = 'Alice')","SELECT T1.name ,  T1.age ,  T1.job FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend =  'Alice' AND T2.year  =  (SELECT max(YEAR) FROM PersonFriend WHERE friend =  'Alice')","What are the names, ages, and jobs of all people who are friends with Alice for the longest amount of time?",False
4476,spider_data/database/network_2/network_2.sqlite,"SELECT name  FROM Person  WHERE name NOT IN (SELECT friend FROM PersonFriend); ```
Execution failed on sql 'SELECT name  FROM Person  WHERE name NOT IN (SELECT friend FROM PersonFriend); ```': You can only execute one statement at a time.",SELECT name FROM person EXCEPT SELECT name FROM PersonFriend,Who is the person that has no friend?,False
4477,spider_data/database/network_2/network_2.sqlite,SELECT name FROM Person WHERE name NOT IN (SELECT name FROM PersonFriend),SELECT name FROM person EXCEPT SELECT name FROM PersonFriend,What are the names of all people who do not have friends?,True
4478,spider_data/database/network_2/network_2.sqlite,"SELECT Person.name, AVG(Person.age) as avg_age FROM Person JOIN PersonFriend ON Person.name = PersonFriend.friend GROUP BY Person.name ORDER BY avg_age DESC LIMIT 1;","SELECT T2.name ,  avg(T1.age) FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend GROUP BY T2.name ORDER BY avg(T1.age) DESC LIMIT 1",Which person whose friends have the oldest average age?,False
4479,spider_data/database/network_2/network_2.sqlite,"SELECT P.name, AVG(F.age) AS average_age FROM Person P JOIN PersonFriend PF ON P.name = PF.name JOIN Person F ON PF.friend = F.name GROUP BY P.name ORDER BY average_age DESC LIMIT 1;","SELECT T2.name ,  avg(T1.age) FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend GROUP BY T2.name ORDER BY avg(T1.age) DESC LIMIT 1","What is the name of the person who has the oldest average age for their friends, and what is that average age?",True
4480,spider_data/database/network_2/network_2.sqlite,SELECT COUNT(*) FROM Person WHERE name NOT IN (SELECT DISTINCT T2.friend FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name = T2.name WHERE T1.city = 'Austin'),SELECT count(DISTINCT name) FROM PersonFriend WHERE friend NOT IN (SELECT name FROM person WHERE city  =  'Austin'),What is the total number of people who has no friend living in the city of Austin.,False
4481,spider_data/database/network_2/network_2.sqlite,SELECT COUNT(*) FROM Person WHERE name NOT IN (SELECT friend FROM PersonFriend WHERE city = 'Austin'),SELECT count(DISTINCT name) FROM PersonFriend WHERE friend NOT IN (SELECT name FROM person WHERE city  =  'Austin'),What is the total number of people who have no friends living in Austin?,False
4482,spider_data/database/network_2/network_2.sqlite,"<sql> SELECT DISTINCT pf3.friend AS friends_of_friends FROM PersonFriend pf1 JOIN PersonFriend pf2 ON pf1.name = pf2.friend JOIN PersonFriend pf3 ON pf2.name = pf3.friend WHERE pf1.name = 'Alice' AND pf3.friend != 'Alice'; </sql>
Execution failed on sql '<sql> SELECT DISTINCT pf3.friend AS friends_of_friends FROM PersonFriend pf1 JOIN PersonFriend pf2 ON pf1.name = pf2.friend JOIN PersonFriend pf3 ON pf2.name = pf3.friend WHERE pf1.name = 'Alice' AND pf3.friend != 'Alice'; </sql>': near ""<"": syntax error",SELECT DISTINCT T4.name FROM PersonFriend AS T1 JOIN Person AS T2 ON T1.name  =  T2.name JOIN PersonFriend AS T3 ON T1.friend  =  T3.name JOIN PersonFriend AS T4 ON T3.friend  =  T4.name WHERE T2.name  =  'Alice' AND T4.name != 'Alice',Find Alice's friends of friends.,False
4483,spider_data/database/network_2/network_2.sqlite,SELECT T2.friend FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name = T2.name WHERE T2.friend = 'Alice' AND T1.name != 'Alice',SELECT DISTINCT T4.name FROM PersonFriend AS T1 JOIN Person AS T2 ON T1.name  =  T2.name JOIN PersonFriend AS T3 ON T1.friend  =  T3.name JOIN PersonFriend AS T4 ON T3.friend  =  T4.name WHERE T2.name  =  'Alice' AND T4.name != 'Alice',What are the names of all of Alice's friends of friends?,False
4484,spider_data/database/decoration_competition/decoration_competition.sqlite,SELECT COUNT(*) FROM member,SELECT count(*) FROM member,How many members are there?,True
4485,spider_data/database/decoration_competition/decoration_competition.sqlite,SELECT Name FROM member ORDER BY Name ASC;,SELECT Name FROM member ORDER BY Name ASC,List the names of members in ascending alphabetical order.,True
4486,spider_data/database/decoration_competition/decoration_competition.sqlite,"SELECT member.Name, member.Country FROM member;","SELECT Name ,  Country FROM member",What are the names and countries of members?,True
4487,spider_data/database/decoration_competition/decoration_competition.sqlite,SELECT Name FROM member WHERE Country = 'United States' OR Country = 'Canada';,"SELECT Name FROM member WHERE Country  =  ""United States"" OR Country  =  ""Canada""","Show the names of members whose country is ""United States"" or ""Canada"".",True
4488,spider_data/database/decoration_competition/decoration_competition.sqlite,"SELECT m.Country, COUNT(m.Member_ID) AS Number_of_Members FROM member m GROUP BY m.Country; ```
Execution failed on sql 'SELECT m.Country, COUNT(m.Member_ID) AS Number_of_Members FROM member m GROUP BY m.Country; ```': You can only execute one statement at a time.","SELECT Country ,  COUNT(*) FROM member GROUP BY Country",Show the different countries and the number of members from each.,False
4489,spider_data/database/decoration_competition/decoration_competition.sqlite,"SELECT Country  FROM member  GROUP BY Country  ORDER BY COUNT(*) DESC  LIMIT 1; ```
Execution failed on sql 'SELECT Country  FROM member  GROUP BY Country  ORDER BY COUNT(*) DESC  LIMIT 1; ```': You can only execute one statement at a time.",SELECT Country FROM member GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1,Show the most common country across members.,False
4490,spider_data/database/decoration_competition/decoration_competition.sqlite,"<sql> SELECT Country FROM member GROUP BY Country HAVING COUNT(*) > 2; </sql>
Execution failed on sql '<sql> SELECT Country FROM member GROUP BY Country HAVING COUNT(*) > 2; </sql>': near ""<"": syntax error",SELECT Country FROM member GROUP BY Country HAVING COUNT(*)  >  2,Which countries have more than two members?,False
4491,spider_data/database/decoration_competition/decoration_competition.sqlite,"SELECT college.Leader_Name, college.College_Location FROM college","SELECT Leader_Name ,  College_Location FROM college",Show the leader names and locations of colleges.,True
4492,spider_data/database/decoration_competition/decoration_competition.sqlite,"SELECT member.Name, college.Name FROM member JOIN college ON member.College_ID = college.College_ID;","SELECT T2.Name ,  T1.Name FROM college AS T1 JOIN member AS T2 ON T1.College_ID  =  T2.College_ID",Show the names of members and names of colleges they go to.,True
4493,spider_data/database/decoration_competition/decoration_competition.sqlite,"SELECT M.Name, C.College_Location  FROM member AS M  JOIN college AS C ON M.College_ID = C.College_ID  ORDER BY M.Name ASC;","SELECT T2.Name ,  T1.College_Location FROM college AS T1 JOIN member AS T2 ON T1.College_ID  =  T2.College_ID ORDER BY T2.Name ASC",Show the names of members and the locations of colleges they go to in ascending alphabetical order of member names.,True
4494,spider_data/database/decoration_competition/decoration_competition.sqlite,SELECT DISTINCT c.Leader_Name FROM college c JOIN member m ON c.College_ID = m.College_ID WHERE m.Country = 'Canada',"SELECT DISTINCT T1.Leader_Name FROM college AS T1 JOIN member AS T2 ON T1.College_ID  =  T2.College_ID WHERE T2.Country  =  ""Canada""","Show the distinct leader names of colleges associated with members from country ""Canada"".",True
4495,spider_data/database/decoration_competition/decoration_competition.sqlite,"SELECT m.Name AS Member_Name, r.Decoration_Theme FROM member m JOIN round r ON m.Member_ID = r.Member_ID; ```
Execution failed on sql 'SELECT m.Name AS Member_Name, r.Decoration_Theme FROM member m JOIN round r ON m.Member_ID = r.Member_ID; ```': You can only execute one statement at a time.","SELECT T1.Name ,  T2.Decoration_Theme FROM member AS T1 JOIN round AS T2 ON T1.Member_ID  =  T2.Member_ID",Show the names of members and the decoration themes they have.,False
4496,spider_data/database/decoration_competition/decoration_competition.sqlite,SELECT member.Name FROM member JOIN round ON member.Member_ID = round.Member_ID WHERE round.Rank_in_Round > 3;,SELECT T1.Name FROM member AS T1 JOIN round AS T2 ON T1.Member_ID  =  T2.Member_ID WHERE T2.Rank_in_Round  >  3,Show the names of members that have a rank in round higher than 3.,True
4497,spider_data/database/decoration_competition/decoration_competition.sqlite,SELECT member.Name  FROM round  JOIN member ON round.Member_ID = member.Member_ID  ORDER BY round.Rank_in_Round ASC;,SELECT T1.Name FROM member AS T1 JOIN round AS T2 ON T1.Member_ID  =  T2.Member_ID ORDER BY Rank_in_Round ASC,Show the names of members in ascending order of their rank in rounds.,True
4498,spider_data/database/decoration_competition/decoration_competition.sqlite,SELECT member.Name FROM member WHERE member.Member_ID NOT IN (SELECT round.Member_ID FROM round);,SELECT Name FROM member WHERE Member_ID NOT IN (SELECT Member_ID FROM round),List the names of members who did not participate in any round.,True
4499,spider_data/database/document_management/document_management.sqlite,"SELECT document_name, access_count FROM Documents ORDER BY document_name ASC;","SELECT document_name ,  access_count FROM documents ORDER BY document_name","Find the name and access counts of all documents, in alphabetic order of the document name.",True
4500,spider_data/database/document_management/document_management.sqlite,"SELECT document_name, access_count FROM Documents ORDER BY document_name ASC;","SELECT document_name ,  access_count FROM documents ORDER BY document_name","What are the names of all the documents, as well as the access counts of each, ordered alphabetically?",True
4501,spider_data/database/document_management/document_management.sqlite,"SELECT document_name, access_count FROM Documents ORDER BY access_count DESC LIMIT 1;","SELECT document_name ,  access_count FROM documents ORDER BY access_count DESC LIMIT 1","Find the name of the document that has been accessed the greatest number of times, as well as the count of how many times it has been accessed?",True
4502,spider_data/database/document_management/document_management.sqlite,"SELECT document_name, access_count FROM Documents ORDER BY access_count DESC LIMIT 1;","SELECT document_name ,  access_count FROM documents ORDER BY access_count DESC LIMIT 1","What is the name of the document which has been accessed the most times, as well as the number of times it has been accessed?",True
4503,spider_data/database/document_management/document_management.sqlite,SELECT document_type_code FROM Documents GROUP BY document_type_code HAVING COUNT(*) > 4;,SELECT document_type_code FROM documents GROUP BY document_type_code HAVING count(*)  >  4,Find the types of documents with more than 4 documents.,True
4504,spider_data/database/document_management/document_management.sqlite,SELECT document_type_code  FROM Documents  GROUP BY document_type_code  HAVING COUNT(*) >= 4;,SELECT document_type_code FROM documents GROUP BY document_type_code HAVING count(*)  >  4,What are the codes of types of documents of which there are for or more?,False
4505,spider_data/database/document_management/document_management.sqlite,SELECT SUM(access_count) as total_access_count FROM Documents WHERE document_type_code IN (SELECT document_type_code FROM Documents GROUP BY document_type_code ORDER BY COUNT(*) DESC LIMIT 1),SELECT sum(access_count) FROM documents GROUP BY document_type_code ORDER BY count(*) DESC LIMIT 1,Find the total access count of all documents in the most popular document type.,True
4506,spider_data/database/document_management/document_management.sqlite,SELECT SUM(access_count) FROM Documents WHERE document_type_code = (SELECT document_type_code FROM Documents GROUP BY document_type_code ORDER BY COUNT(*) DESC LIMIT 1),SELECT sum(access_count) FROM documents GROUP BY document_type_code ORDER BY count(*) DESC LIMIT 1,What is the total access count of documents that are of the most common document type?,True
4507,spider_data/database/document_management/document_management.sqlite,SELECT AVG(access_count) FROM Documents;,SELECT avg(access_count) FROM documents,What is the average access count of documents?,True
4508,spider_data/database/document_management/document_management.sqlite,SELECT AVG(access_count) AS average_access_count FROM Documents;,SELECT avg(access_count) FROM documents,Find the average access count across all documents?,True
4509,spider_data/database/document_management/document_management.sqlite,"SELECT document_name, access_count FROM Documents ORDER BY access_count ASC LIMIT 1",SELECT t2.document_structure_description FROM documents AS t1 JOIN document_structures AS t2 ON t1.document_structure_code  =  t2.document_structure_code GROUP BY t1.document_structure_code ORDER BY count(*) DESC LIMIT 1,What is the structure of the document with the least number of accesses?,False
4510,spider_data/database/document_management/document_management.sqlite,SELECT ds.document_structure_description FROM Document_Structures ds JOIN Documents d ON ds.document_structure_code = d.document_structure_code ORDER BY d.access_count ASC LIMIT 1;,SELECT t2.document_structure_description FROM documents AS t1 JOIN document_structures AS t2 ON t1.document_structure_code  =  t2.document_structure_code GROUP BY t1.document_structure_code ORDER BY count(*) DESC LIMIT 1,Return the structure description of the document that has been accessed the fewest number of times.,True
4511,spider_data/database/document_management/document_management.sqlite,"Book
Execution failed on sql 'Book': near ""Book"": syntax error","SELECT document_type_code FROM documents WHERE document_name  =  ""David CV""","What is the type of the document named ""David CV""?",False
4512,spider_data/database/document_management/document_management.sqlite,SELECT document_type_code FROM Documents WHERE document_name = 'David CV',"SELECT document_type_code FROM documents WHERE document_name  =  ""David CV""","Return the type code of the document named ""David CV"".",True
4513,spider_data/database/document_management/document_management.sqlite,"<sql> SELECT d.document_code, d.document_name  FROM Documents d WHERE (     SELECT COUNT(*)      FROM Document_Functional_Areas dfa      WHERE dfa.document_code = d.document_code ) IN (     SELECT TOP 3 COUNT(*)      FROM Document_Functional_Areas      GROUP BY document_code      ORDER BY COUNT(*) DESC ) AND (     SELECT COUNT(*)      FROM Document_Sections ds      WHERE ds.document_code = d.document_code ) IN (     SELECT TOP 3 COUNT(*)      FROM Document_Sections      GROUP BY document_code      ORDER BY COUNT(*) DESC ) </sql>
Execution failed on sql '<sql> SELECT d.document_code, d.document_name  FROM Documents d WHERE (     SELECT COUNT(*)      FROM Document_Functional_Areas dfa      WHERE dfa.document_code = d.document_code ) IN (     SELECT TOP 3 COUNT(*)      FROM Document_Functional_Areas      GROUP BY document_code      ORDER BY COUNT(*) DESC ) AND (     SELECT COUNT(*)      FROM Document_Sections ds      WHERE ds.document_code = d.document_code ) IN (     SELECT TOP 3 COUNT(*)      FROM Document_Sections      GROUP BY document_code      ORDER BY COUNT(*) DESC ) </sql>': near ""<"": syntax error",SELECT document_name FROM documents GROUP BY document_type_code ORDER BY count(*) DESC LIMIT 3 INTERSECT SELECT document_name FROM documents GROUP BY document_structure_code ORDER BY count(*) DESC LIMIT 3,Find the list of documents that are both in the most three popular type and have the most three popular structure.,False
4514,spider_data/database/document_management/document_management.sqlite,"<sql> SELECT d.document_name  FROM Documents d  JOIN Document_Structures ds ON d.document_structure_code = ds.document_structure_code  JOIN (     SELECT document_type_code      FROM Documents      GROUP BY document_type_code      ORDER BY COUNT(*) DESC      LIMIT 3 ) as common_types ON d.document_type_code = common_types.document_type_code  JOIN (     SELECT document_structure_code      FROM Document_Structures      WHERE parent_document_structure_code IS NOT NULL      GROUP BY document_structure_code      ORDER BY COUNT(*) DESC      LIMIT 3 ) as common_structures ON ds.document_structure_code = common_structures.document_structure_code; </sql>
Execution failed on sql '<sql> SELECT d.document_name  FROM Documents d  JOIN Document_Structures ds ON d.document_structure_code = ds.document_structure_code  JOIN (     SELECT document_type_code      FROM Documents      GROUP BY document_type_code      ORDER BY COUNT(*) DESC      LIMIT 3 ) as common_types ON d.document_type_code = common_types.document_type_code  JOIN (     SELECT document_structure_code      FROM Document_Structures      WHERE parent_document_structure_code IS NOT NULL      GROUP BY document_structure_code      ORDER BY COUNT(*) DESC      LIMIT 3 ) as common_structures ON ds.document_structure_code = common_structures.document_structure_code; </sql>': near ""<"": syntax error",SELECT document_name FROM documents GROUP BY document_type_code ORDER BY count(*) DESC LIMIT 3 INTERSECT SELECT document_name FROM documents GROUP BY document_structure_code ORDER BY count(*) DESC LIMIT 3,What are the names of documents that have both one of the three most common types and one of three most common structures?,False
4515,spider_data/database/document_management/document_management.sqlite,SELECT document_type_code FROM Documents GROUP BY document_type_code HAVING SUM(access_count) > 10000;,SELECT document_type_code FROM documents GROUP BY document_type_code HAVING sum(access_count)  >  10000,What document types do have more than 10000 total access number.,True
4516,spider_data/database/document_management/document_management.sqlite,SELECT document_type_code FROM Documents GROUP BY document_type_code HAVING SUM(access_count) <= 10000;,SELECT document_type_code FROM documents GROUP BY document_type_code HAVING sum(access_count)  >  10000,Return the codes of the document types that do not have a total access count of over 10000.,True
4517,spider_data/database/document_management/document_management.sqlite,SELECT document_sections.section_title FROM document_sections JOIN documents ON document_sections.document_code = documents.document_code WHERE documents.document_name = 'David CV';,"SELECT t2.section_title FROM documents AS t1 JOIN document_sections AS t2 ON t1.document_code  =  t2.document_code WHERE t1.document_name  =  ""David CV""","What are all the section titles of the document named ""David CV""?",True
4518,spider_data/database/document_management/document_management.sqlite,SELECT ds.section_title FROM documents d JOIN document_sections ds ON d.document_code = ds.document_code WHERE d.document_name = 'David CV',"SELECT t2.section_title FROM documents AS t1 JOIN document_sections AS t2 ON t1.document_code  =  t2.document_code WHERE t1.document_name  =  ""David CV""","Give the section titles of the document with the name ""David CV"".",True
4519,spider_data/database/document_management/document_management.sqlite,SELECT document_name FROM Documents WHERE document_code NOT IN (SELECT document_code FROM Document_Sections),SELECT document_name FROM documents WHERE document_code NOT IN (SELECT document_code FROM document_sections),Find all the name of documents without any sections.,True
4520,spider_data/database/document_management/document_management.sqlite,SELECT document_name FROM Documents WHERE document_code NOT IN (SELECT document_code FROM Document_Sections),SELECT document_name FROM documents WHERE document_code NOT IN (SELECT document_code FROM document_sections),What are the names of documents that do not have any sections?,True
4521,spider_data/database/document_management/document_management.sqlite,"SELECT user_name, password FROM Users WHERE role_code = (     SELECT role_code     FROM Roles     GROUP BY role_code     ORDER BY COUNT(role_code) DESC     LIMIT 1 )
list index out of range","SELECT user_name ,  password FROM users GROUP BY role_code ORDER BY count(*) DESC LIMIT 1",List all the username and passwords of users with the most popular role.,False
4522,spider_data/database/document_management/document_management.sqlite,"<sql> SELECT u.user_name, u.password  FROM Users u  JOIN (     SELECT role_code      FROM Roles      GROUP BY role_code      ORDER BY COUNT(*) DESC      LIMIT 1 ) r ON u.role_code = r.role_code; </sql>
Execution failed on sql '<sql> SELECT u.user_name, u.password  FROM Users u  JOIN (     SELECT role_code      FROM Roles      GROUP BY role_code      ORDER BY COUNT(*) DESC      LIMIT 1 ) r ON u.role_code = r.role_code; </sql>': near ""<"": syntax error","SELECT user_name ,  password FROM users GROUP BY role_code ORDER BY count(*) DESC LIMIT 1",What are the usernames and passwords of users that have the most common role?,False
4523,spider_data/database/document_management/document_management.sqlite,SELECT AVG(access_count) FROM Documents WHERE document_code IN (SELECT document_code FROM Document_Functional_Areas WHERE functional_area_code = (SELECT functional_area_code FROM Functional_Areas WHERE functional_area_description = 'Acknowledgement')),"SELECT avg(t1.access_count) FROM documents AS t1 JOIN document_functional_areas AS t2 ON t1.document_code  =  t2.document_code JOIN functional_areas AS t3 ON t2.functional_area_code  =  t3.functional_area_code WHERE t3.functional_area_description  =  ""Acknowledgement""","Find the average access counts of documents with functional area ""Acknowledgement"".",True
4524,spider_data/database/document_management/document_management.sqlite,"SELECT AVG(documents.access_count) as average_access_count FROM documents JOIN document_functional_areas ON documents.document_code = document_functional_areas.document_code JOIN functional_areas ON document_functional_areas.functional_area_code = functional_areas.functional_area_code WHERE functional_areas.functional_area_description = 'Acknowledgement'; ```
Execution failed on sql 'SELECT AVG(documents.access_count) as average_access_count FROM documents JOIN document_functional_areas ON documents.document_code = document_functional_areas.document_code JOIN functional_areas ON document_functional_areas.functional_area_code = functional_areas.functional_area_code WHERE functional_areas.functional_area_description = 'Acknowledgement'; ```': You can only execute one statement at a time.","SELECT avg(t1.access_count) FROM documents AS t1 JOIN document_functional_areas AS t2 ON t1.document_code  =  t2.document_code JOIN functional_areas AS t3 ON t2.functional_area_code  =  t3.functional_area_code WHERE t3.functional_area_description  =  ""Acknowledgement""","What are the average access counts of documents that have the functional area description ""Acknowledgement""?",False
4525,spider_data/database/document_management/document_management.sqlite,SELECT document_name FROM Documents WHERE document_code NOT IN (SELECT document_code FROM Document_Sections_Images),SELECT document_name FROM documents EXCEPT SELECT t1.document_name FROM documents AS t1 JOIN document_sections AS t2 ON t1.document_code  =  t2.document_code JOIN document_sections_images AS t3 ON t2.section_id  =  t3.section_id,Find names of the document without any images.,True
4526,spider_data/database/document_management/document_management.sqlite,"SELECT document_name  FROM Documents  WHERE document_code NOT IN (     SELECT document_code      FROM Document_Sections_Images ); ```
Execution failed on sql 'SELECT document_name  FROM Documents  WHERE document_code NOT IN (     SELECT document_code      FROM Document_Sections_Images ); ```': You can only execute one statement at a time.",SELECT document_name FROM documents EXCEPT SELECT t1.document_name FROM documents AS t1 JOIN document_sections AS t2 ON t1.document_code  =  t2.document_code JOIN document_sections_images AS t3 ON t2.section_id  =  t3.section_id,What are the names of documents that do not have any images?,False
4527,spider_data/database/document_management/document_management.sqlite,"<sql> SELECT d.document_name FROM Documents d JOIN Document_Sections ds ON d.document_code = ds.document_code GROUP BY d.document_name ORDER BY COUNT(ds.section_id) DESC LIMIT 1; </sql>
Execution failed on sql '<sql> SELECT d.document_name FROM Documents d JOIN Document_Sections ds ON d.document_code = ds.document_code GROUP BY d.document_name ORDER BY COUNT(ds.section_id) DESC LIMIT 1; </sql>': near ""<"": syntax error",SELECT t1.document_name FROM documents AS t1 JOIN document_sections AS t2 ON t1.document_code  =  t2.document_code GROUP BY t1.document_code ORDER BY count(*) DESC LIMIT 1,What is the name of the document with the most number of sections?,False
4528,spider_data/database/document_management/document_management.sqlite,SELECT document_name FROM Documents WHERE document_code IN (SELECT document_code FROM Document_Sections GROUP BY document_code ORDER BY COUNT(*) DESC LIMIT 1),SELECT t1.document_name FROM documents AS t1 JOIN document_sections AS t2 ON t1.document_code  =  t2.document_code GROUP BY t1.document_code ORDER BY count(*) DESC LIMIT 1,Return the name of the document that has the most sections.,True
4529,spider_data/database/document_management/document_management.sqlite,SELECT document_name FROM Documents WHERE document_name LIKE '%CV%',"SELECT document_name FROM documents WHERE document_name LIKE ""%CV%""","List all the document names which contains ""CV"".",True
4530,spider_data/database/document_management/document_management.sqlite,SELECT document_name FROM Documents WHERE document_name LIKE '%CV%',"SELECT document_name FROM documents WHERE document_name LIKE ""%CV%""","What are the names of documents that contain the substring ""CV""?",True
4531,spider_data/database/document_management/document_management.sqlite,SELECT COUNT(user_id) AS active_users FROM Users WHERE user_login = 1,SELECT count(*) FROM users WHERE user_login  =  1,How many users are logged in?,True
4532,spider_data/database/document_management/document_management.sqlite,"SELECT COUNT(user_id) AS number_of_logged_in_users FROM Users WHERE user_login = 1; ```
Execution failed on sql 'SELECT COUNT(user_id) AS number_of_logged_in_users FROM Users WHERE user_login = 1; ```': You can only execute one statement at a time.",SELECT count(*) FROM users WHERE user_login  =  1,Count the number of users that are logged in.,False
4533,spider_data/database/document_management/document_management.sqlite,"SELECT role_description  FROM Roles r  JOIN Users u ON r.role_code = u.role_code  WHERE user_login = 1  GROUP BY r.role_code, r.role_description  ORDER BY COUNT(*) DESC  LIMIT 1;",SELECT role_description FROM ROLES WHERE role_code  =  (SELECT role_code FROM users WHERE user_login  =  1 GROUP BY role_code ORDER BY count(*) DESC LIMIT 1),Find the description of the most popular role among the users that have logged in.,True
4534,spider_data/database/document_management/document_management.sqlite,SELECT role_description FROM Roles WHERE role_code = (SELECT role_code FROM Users WHERE user_login = 1 GROUP BY role_code ORDER BY COUNT(*) DESC LIMIT 1),SELECT role_description FROM ROLES WHERE role_code  =  (SELECT role_code FROM users WHERE user_login  =  1 GROUP BY role_code ORDER BY count(*) DESC LIMIT 1),What is the description of the most popular role among users that have logged in?,True
